gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4096826136	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155933757	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.722251	80.822543	30154.0						2023-04-03T10:15	3	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	155933757		Håvard Rosenlund	2023-04-21T19:03:58	CC_BY_NC_4_0	Håvard Rosenlund	Håvard Rosenlund			2024-08-29T05:18:00.241Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4091621427	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155244909	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.935825	76.377935	29913.0						2023-04-05T17:36	5	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	155244909		Neil Edwards	2023-04-16T23:56:11	CC_BY_NC_4_0	Ben Zerante	Ben Zerante			2024-08-29T06:13:30.617Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4091484784	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/155518015	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.609779	80.993488	30154.0						2023-04-03T08:12	3	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	155518015		napoleon1799	2023-04-18T20:28:01	CC_BY_NC_4_0	Håvard Rosenlund	Håvard Rosenlund			2024-08-29T05:19:12.152Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4080962562	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153157079	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.768675	81.034739	30154.0						2020-02-04T07:05:06	4	2	2020	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	153157079		Gabi Rusu	2023-04-02T10:03:40	CC_BY_4_0	Gabi Rusu	Gabi Rusu			2024-08-29T05:17:24.317Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4080596139	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153960940	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.810396	76.583902	29913.0						2023-04-05T18:08	5	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	153960940		Ben Zerante	2023-04-08T17:00:28	CC_BY_NC_4_0	Ben Zerante	Ben Zerante			2024-08-29T05:18:28.758Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4075884991	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/152704933	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.310843	79.300364	30490.0						2023-03-29T09:17:01	29	3	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	152704933		Michal Sloviak	2023-03-30T02:05:18	CC_BY_4_0	timboucher	timboucher			2024-08-29T05:20:29.342Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4067614029	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/151389165	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.775805	81.141719	30154.0						2020-02-03T18:17	3	2	2020	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	151389165		Gabi Rusu	2023-03-17T14:18:43	CC_BY_4_0	Gabi Rusu	Gabi Rusu			2024-08-29T05:21:10.636Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4067259092	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/151389405	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.621144	81.111537	30154.0						2020-02-03T18:19	3	2	2020	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	151389405		Gabi Rusu	2023-03-17T14:22:02	CC_BY_4_0	Gabi Rusu	Gabi Rusu			2024-08-29T05:18:28.691Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4062774529	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148363593	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.629842	76.148	31126.0						2022-06-24T07:17:21	24	6	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	148363593		sharathj23	2023-02-09T04:55:12	CC_BY_NC_4_0	sharathj23	sharathj23			2024-08-29T06:05:48.660Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4055066518	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147580452	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.423138	77.153086	31236.0						2023-01-28T08:42:04	28	1	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	147580452		🪶🐾🍀Nandan Sreejith🦌🍄🌍	2023-03-07T13:30:20	CC_BY_4_0	Karthik Thrikkadeeri	Karthik Thrikkadeeri			2024-08-29T05:17:00.641Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4055053561	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148679534	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.02606	76.186989	34773.0						2023-02-11T09:51:31	11	2	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	148679534		Sriram Ranganathan	2023-02-13T08:40:19	CC_BY_NC_4_0	Sriram Ranganathan	Sriram Ranganathan			2024-08-29T06:05:34.001Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4054870536	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148501184	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.589605	79.387584	30377.0						2023-01-15T07:59:31	15	1	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	148501184		Rahul Wakare	2023-02-11T07:18:55	CC_BY_NC_4_0	Rahul Wakare	Rahul Wakare			2024-08-29T05:19:47.543Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4037394544	84b5b072-2832-4c72-ad17-eb90bcb0c5ac	QU:ECL:SMCRF:010317	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN	Bannerghatta National Park (BNP		PRESENT		58ff88f6-8a7e-41a3-a5fb-8a277f5203e7	12.34628	77.46288							2019-02-03	3	2	2019	5219416	5219416	MATERIAL_CITATION							CC0_1_0					2024-01-26T09:57:53.512Z		
4034983369	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148685416	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	24.699237	80.068908	30047.0						2023-02-13T07:55:12	13	2	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	148685416		Ben Costamagna	2023-02-13T11:53:25	CC_BY_4_0	Ben Costamagna	Ben Costamagna			2024-08-29T05:17:37.301Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4034973464	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148752173	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.314283	76.42515	31148.0						2023-01-19T16:19	19	1	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	148752173		Aadit Patel	2023-02-14T11:46:20	CC_BY_NC_4_0	aswinsai	aswinsai			2024-08-29T05:22:34.815Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4029244665	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147778501	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.663802	79.378159	30357.0						2023-01-27T09:33:18	27	1	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	147778501		Gina Barton	2023-01-31T18:46:52	CC_BY_NC_4_0	Gina Barton	Gina Barton			2024-08-29T06:06:51.707Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4029176726	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148179568	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.035143	79.200113	30508.0						2022-12-20T17:28	20	12	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	148179568		Herman Ramesh	2023-02-06T13:30:02	CC0_1_0	Herman Ramesh	Herman Ramesh			2024-08-29T06:12:06.598Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4029132501	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147753050	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.369963	79.395689	30490.0						2022-12-20T17:49	20	12	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	147753050		Michal Sloviak	2023-01-31T09:33:19	CC0_1_0	Ashraf	Ashraf			2024-08-29T05:17:03.782Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4028636159	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/148180318	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.149108	79.321946	30508.0						2022-12-20T17:16	20	12	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	148180318		Herman Ramesh	2023-02-06T13:48:50	CC0_1_0	Herman Ramesh	Herman Ramesh			2024-08-29T06:05:41.711Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4022235467	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/147110540	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.031634	76.503037	29891.0						2023-01-22T17:16:26	22	1	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	147110540		Wren	2023-01-22T15:22:48	CC_BY_4_0	Ben Costamagna	Ben Costamagna			2024-08-29T06:12:24.261Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4021971107	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146900586	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Uttar Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.612309	80.126047	29582.0						2023-01-13T10:55	13	1	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	146900586		🪶🐾🍀Nandan Sreejith🦌🍄🌍	2023-03-21T07:49:07	CC_BY_NC_4_0	Amila P Sumanapala	Amila P Sumanapala			2024-08-29T06:05:48.118Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4018396417	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146748078	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.130684	80.785211	30318.0						2021-02-02T09:45	2	2	2021	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	146748078		darth_eredin	2023-01-17T07:42:55	CC_BY_NC_4_0	darth_eredin	darth_eredin			2024-08-29T06:11:49.002Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4018312186	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146533254	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.889419	76.328923	31115.0						2023-01-14T07:35	14	1	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	146533254		vineethmt	2023-01-14T15:17:53	CC_BY_NC_4_0	vineethmt	vineethmt			2024-08-29T06:05:32.118Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4015220831	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145830937	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.938126	76.480765	29913.0						2022-10-18T15:44:30	18	10	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	145830937		Michal Sloviak	2023-01-04T15:13:39	CC_BY_NC_4_0	tej_shiv7	tej_shiv7			2024-08-29T06:05:47.247Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4015193858	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145813916	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.29622	76.919893	31199.0						2019-12-21T11:00	21	12	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	145813916		Malaika Mathew Chawla	2023-01-08T12:18:01	CC_BY_4_0	Aparna Krishnan	Aparna Krishnan			2024-08-29T05:16:52.485Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4015058402	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146211701	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.202735	80.719904	36092.0						2022-12-26	26	12	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	146211701		Michal Sloviak	2023-01-09T16:50:28	CC_BY_NC_4_0	Arpita.J.	Arpita.J.			2024-08-29T05:16:34.355Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4015017014	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/145960066	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.029584	76.172082	34773.0						2023-01-03T06:45	3	1	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	145960066		Michal Sloviak	2023-01-06T17:00:33	CC_BY_NC_4_0	Linda	Linda			2024-08-29T05:17:48.288Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4015010126	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/146002225	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.185429	76.515733	29891.0						2022-12-23T01:53:31	23	12	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	146002225		Michal Sloviak	2023-01-07T20:08:48	CC_BY_NC_4_0	Observer93	Observer93			2024-08-29T06:12:02.323Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3966391232	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/141979794	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.016903	76.631521	31104.0						2022-04-06T08:26:45	6	4	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	141979794		Pavan P Bharadwaj	2022-11-14T11:35:24	CC_BY_4_0	Pavan P Bharadwaj	Pavan P Bharadwaj			2024-08-29T06:05:45.340Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3963380793	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140969963	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.356792	79.274308	30490.0						2022-10-31T16:30	31	10	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	140969963		Rohan Chakravarty	2022-11-03T12:11:16	CC_BY_NC_4_0	Rohan Chakravarty	Rohan Chakravarty			2024-08-29T05:15:55.331Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3961366605	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/137965657	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Andhra Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	17.63399	82.952372	30716.0						2022-07-05T16:31:35	5	7	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	137965657		santoshedupuganti7	2022-10-08T12:21:40	CC_BY_NC_4_0	santoshedupuganti7	santoshedupuganti7			2024-08-29T05:16:14.942Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3961239755	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140040894	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.185827	76.421217	29891.0						2022-10-20T07:16	20	10	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	140040894		andrewm77	2022-10-26T20:46:00	CC_BY_NC_4_0	mitradaneshvar	mitradaneshvar			2024-08-29T06:10:18.738Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3961120779	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/140040895	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.069403	76.469465	29891.0						2022-10-20T07:17	20	10	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	140040895		andrewm77	2022-10-26T20:46:16	CC_BY_NC_4_0	mitradaneshvar	mitradaneshvar			2024-08-29T06:10:52.871Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
